Number of words:  7781959860		
WORD	COUNT	FREQPERMILLION
DIEM	19714	2.533294999545270
PEARLS	19712	2.533037994878580
LASTLY	19705	2.532138478545170
STAMPED	19704	2.532009976211830
MANIFESTO	19704	2.532009976211830
PRINCIPALS	19699	2.531367464545110
SAVIOUR	19693	2.530596450545040
INEFFICIENT	19690	2.530210943545010
HIKING	19687	2.529825436544980
PRECEDENCE	19679	2.528797417878230
CONDEMNS	19679	2.528797417878230
EXPEDITION	19674	2.528154906211510
EMITTED	19674	2.528154906211510
CONDOM	19674	2.528154906211510
NIGHTLY	19673	2.528026403878160
SIXTEEN	19667	2.527255389878100
MARKINGS	19667	2.527255389878100
HELMETS	19666	2.527126887544750
VIVO	19663	2.526741380544720
TUNA	19662	2.526612878211380
THAT'D	19655	2.525713361877970
CHEERING	19653	2.525456357211280
WINGERS	19645	2.524428338544530
CHA	19644	2.524299836211180
STRAY	19642	2.524042831544490
CHILLING	19642	2.524042831544490
ANKLE	19641	2.523914329211150
FENDER	19631	2.522629305877710
COMETH	19630	2.522500803544370
INSECTS	19629	2.522372301211020
RETROSPECT	19627	2.522115296544330
OFFENCES	19625	2.521858291877650
EMBRACING	19625	2.521858291877650
COCKPIT	19622	2.521472784877610
COMFORTABLY	19621	2.521344282544270
DEVASTATION	19618	2.520958775544240
STUNT	19616	2.520701770877550
AMBUSH	19616	2.520701770877550
SKEPTIC	19615	2.520573268544200
SPUN	19609	2.519802254544140
EROSION	19606	2.519416747544110
HICKS	19598	2.518388728877360
PLUTONIUM	19597	2.518260226544010
TISSUES	19587	2.516975203210570
WOE	19586	2.516846700877230
UNLEASHED	19585	2.516718198543880
MARRYING	19579	2.515947184543820
PASSPORTS	19578	2.515818682210470
APPOINT	19578	2.515818682210470
PRES	19577	2.515690179877130
TUNNELS	19576	2.515561677543790
PREDICTS	19571	2.514919165877060
CHROME	19570	2.514790663543720
TEXTURE	19567	2.514405156543690
TRANSIENT	19564	2.514019649543660
ESCORT	19564	2.514019649543660
EXTRACTING	19562	2.513762644876970
EXCLUDES	19554	2.512734626210220
IMPARTIAL	19549	2.512092114543500
ARMAGEDDON	19549	2.512092114543500
INHUMANE	19548	2.511963612210150
VOLUNTEERED	19527	2.509265063209920
PAINFULLY	19524	2.508879556209890
EXTRAS	19522	2.508622551543200
UNICYCLE	19520	2.508365546876520
BEAVER	19519	2.508237044543170
FORTUNES	19517	2.507980039876480
BLADDER	19515	2.507723035209800
OBLIVION	19510	2.507080523543080
HIKE	19510	2.507080523543080
HYDE	19501	2.505924002542980
STAFFERS	19497	2.505409993209600
DECLASSIFIED	19497	2.505409993209600
POLYGAMY	19495	2.505152988542910
EXPIRE	19488	2.504253472209510
CONSTITUTED	19487	2.504124969876160
MUSTANG	19484	2.503739462876130
HEALED	19483	2.503610960542790
EXTREMES	19483	2.503610960542790
EVACUATED	19483	2.503610960542790
NUTSHELL	19482	2.503482458209440
WARPED	19481	2.503353955876100
TYRE	19478	2.502968448876060
PATHOLOGY	19468	2.501683425542620
DEMOCRATICALLY	19465	2.501297918542590
CAUSATION	19461	2.500783909209220
RETRACT	19456	2.500141397542500
FLAKES	19456	2.500141397542500
DEFICIENCY	19452	2.499627388209120
DISTRIBUTIONS	19449	2.499241881209090
ADMIRED	19444	2.498599369542370
BRONCOS	19441	2.498213862542330
CHANTING	19439	2.497956857875650
MOLECULE	19436	2.497571350875610
SAL	19431	2.496928839208890
SALESMAN	19429	2.496671834542200
ABOLISHED	19429	2.496671834542200
SERENITY	19420	2.495515313542110
PREDICTIVE	19417	2.495129806542080
ALTERING	19412	2.494487294875360
SEMI	19409	2.494101787875320
SPARKS	19408	2.493973285541980
APATHY	19404	2.493459276208600
QUARTERBACK	19401	2.493073769208570
WEDGE	19398	2.492688262208540
MONACO	19395	2.492302755208510
PRONOUNCE	19393	2.492045750541820
WAITS	19392	2.491917248208470
SMELLY	19391	2.491788745875130
BANCO	19389	2.491531741208440
OVERFLOW	19386	2.491146234208410
SIGHTS	19382	2.490632224875030
INCORPORATING	19375	2.489732708541620
SAGA	19373	2.489475703874940
INSTRUCT	19369	2.488961694541560
COUPONS	19366	2.488576187541530
PERSUASIVE	19362	2.488062178208150
PREDECESSOR	19358	2.487548168874770
TURF	19355	2.487162661874740
UTTERED	19352	2.486777154874710
VOLCANIC	19351	2.486648652541370
SWINGING	19347	2.486134643207990
SCALABLE	19344	2.485749136207960
GEL	19343	2.485620633874610
COSTUME	19342	2.485492131541270
PUCK	19341	2.485363629207930
PROVOCATION	19340	2.485235126874580
VIVE	19338	2.484978122207890
CREEPY	19337	2.484849619874550
CHAPLAIN	19337	2.484849619874550
FAINT	19330	2.483950103541140
ELECTRONICALLY	19330	2.483950103541140
PARTNERING	19328	2.483693098874450
IMAGINABLE	19328	2.483693098874450
MORMONS	19326	2.483436094207760
SEMEN	19321	2.482793582541040
LIGHTWEIGHT	19321	2.482793582541040
NOTA	19320	2.482665080207700
PACS	19308	2.481123052207570
EPISCOPAL	19303	2.480480540540850
SCROLLS	19302	2.480352038207510
DOVE	19302	2.480352038207510
STUFFING	19290	2.478810010207380
CONTINGENCY	19284	2.478038996207310
FLUX	19282	2.477781991540620
PUZZLES	19281	2.477653489207280
REGGAE	19274	2.476753972873870
COMBED	19272	2.476496968207180
MANIA	19271	2.476368465873840
CULPRIT	19270	2.476239963540500
WHIPPED	19265	2.475597451873780
WITHSTAND	19262	2.475211944873740
STIMULATES	19253	2.474055423873650
RECOURSE	19252	2.473926921540300
DIXIE	19252	2.473926921540300
RAPPORT	19245	2.473027405206890
DRIVEWAY	19245	2.473027405206890
CALCULATING	19245	2.473027405206890
VIBRATION	19244	2.472898902873550
SOFTLY	19242	2.472641898206860
VISUALIZE	19238	2.472127888873490
DISTORT	19238	2.472127888873490
SPOILERS	19237	2.471999386540140
GRAPES	19229	2.470971367873390
BRICKS	19224	2.470328856206670
SHEILA	19223	2.470200353873320
RESURRECTED	19223	2.470200353873320
COMMUNION	19219	2.469686344539950
PROSE	19214	2.469043832873230
COUNSELOR	19209	2.468401321206510
TIBET	19198	2.466987795539720
DARING	19198	2.466987795539720
DISRUPTION	19195	2.466602288539690
PROXIMITY	19192	2.466216781539660
YAHWEH	19190	2.465959776872970
FRANCES	19180	2.464674753539530
OPEC	19176	2.464160744206150
BRANDY	19176	2.464160744206150
JULIUS	19174	2.463903739539460
MADONNA	19167	2.463004223206050
KISSINGER	19162	2.462361711539330
CHEVROLET	19162	2.462361711539330
EDUCATING	19154	2.461333692872580
DOWNHILL	19152	2.461076688205890
APPROXIMATE	19148	2.460562678872520
AIRLINERS	19140	2.459534660205760
HUMILIATING	19137	2.459149153205730
PROCEDURAL	19134	2.458763646205700
PAWN	19134	2.458763646205700
FORMULATED	19129	2.458121134538980
SECRETIVE	19124	2.457478622872260
DEVISED	19124	2.457478622872260
INSPECTED	19123	2.457350120538920
DOUBLES	19119	2.456836111205540
STEROIDS	19117	2.456579106538850
WEIGHS	19106	2.455165580872070
DISADVANTAGE	19103	2.454780073872030
VAPOR	19101	2.454523069205350
ACTIVISM	19099	2.454266064538660
STRIPE	19098	2.454137562205310
PERIPHERAL	19097	2.454009059871970
UNIVERSES	19095	2.453752055205280
KENYA	19095	2.453752055205280
ENVOY	19092	2.453366548205250
POSTERITY	19091	2.453238045871900
INVALUABLE	19089	2.452981041205220
BOOTED	19087	2.452724036538530
LABELLED	19086	2.452595534205180
IMAGINING	19085	2.452467031871840
SKEWED	19084	2.452338529538500
PILES	19077	2.451439013205090
INNATE	19076	2.451310510871740
DISMISSAL	19075	2.451182008538400
COLA	19073	2.450925003871710
WILLFULLY	19070	2.450539496871680
OVERLOOK	19067	2.450153989871650
SEGREGATION	19066	2.450025487538300
INACTIVE	19056	2.448740464204860
JUICY	19054	2.448483459538170
IRRESPECTIVE	19053	2.448354957204830
ARCHAEOLOGY	19052	2.448226454871490
ASTHMA	19050	2.447969450204800
BIKERS	19046	2.447455440871420
INFERENCE	19045	2.447326938538080
MISTAKENLY	19043	2.447069933871390
OVERT	19042	2.446941431538040
PLACEMENTS	19038	2.446427422204670
FLUSHED	19038	2.446427422204670
POSTMASTER	19035	2.446041915204640
PERVERTS	19025	2.444756891871200
ABORTED	19022	2.444371384871160
CRESCENT	19020	2.444114380204470
REDHEADS	19018	2.443857375537790
ELEVATION	19017	2.443728873204440
BOAST	19017	2.443728873204440
TEMPORAL	19014	2.443343366204410
EMERSON	19014	2.443343366204410
WORKBOOK	19005	2.442186845204310
MEMORABLE	19005	2.442186845204310
NOODLES	19000	2.441544333537590
COUNTERPART	18999	2.441415831204250
FOOTNOTES	18997	2.441158826537560
SCHULTZ	18994	2.440773319537530
STOCKPILES	18993	2.440644817204180
FINGERPRINT	18993	2.440644817204180
DYSFUNCTION	18989	2.440130807870810
CRUSADES	18983	2.439359793870740
DOLPHINS	18981	2.439102789204060
CONTRADICTED	18978	2.438717282204020
WAREHOUSES	18975	2.438331775203990
TRANSMITTING	18975	2.438331775203990
INCOHERENT	18972	2.437946268203960
MANIFOLD	18969	2.437560761203930
EMISSION	18955	2.435761728537110
ROONEY	18952	2.435376221537080
MIGRATED	18952	2.435376221537080
CARNIVAL	18950	2.435119216870390
STATISTIC	18947	2.434733709870360
COMPULSORY	18947	2.434733709870360
LAMA	18943	2.434219700536980
OMISSION	18941	2.433962695870290
ILLEGITIMATE	18941	2.433962695870290
SPAT	18939	2.433705691203600
FEAT	18938	2.433577188870260
PASTA	18932	2.432806174870200
STAFFS	18930	2.432549170203510
RALLIES	18921	2.431392649203410
VALVES	18920	2.431264146870070
STALK	18920	2.431264146870070
SURVEYED	18918	2.431007142203380
LLAMA	18915	2.430621635203350
SEISMIC	18914	2.430493132870000
LAMPS	18913	2.430364630536660
VAMPIRES	18912	2.430236128203310
EMERGENCIES	18909	2.429850621203280
FOOLISHNESS	18907	2.429593616536590
BREAKER	18907	2.429593616536590
MUSHROOMS	18905	2.429336611869910
TIMERS	18903	2.429079607203220
ABUNDANT	18900	2.428694100203180
PERIL	18897	2.428308593203150
VECTORS	18896	2.428180090869810
UNDERMINED	18894	2.427923086203120
VIGOROUSLY	18889	2.427280574536400
WARMTH	18879	2.425995551202960
EXTERMINATE	18878	2.425867048869610
UNCERTAINTIES	18871	2.424967532536210
WHACK	18867	2.424453523202830
JURORS	18864	2.424068016202800
BILATERAL	18857	2.423168499869390
GRAINS	18853	2.422654490536010
PHARMACIST	18849	2.422140481202640
TRANSITIONAL	18845	2.421626471869260
LIABILITIES	18844	2.421497969535920
VACATIONS	18840	2.420983960202540
INSIDIOUS	18839	2.420855457869200
HAWKS	18839	2.420855457869200
UNANSWERED	18838	2.420726955535850
FALLOUT	18836	2.420469950869160
AWFULLY	18832	2.419955941535790
COMPETITOR	18831	2.419827439202440
BUBBLES	18829	2.419570434535750
SCHILLING	18828	2.419441932202410
BENIGN	18827	2.419313429869070
REBATE	18824	2.418927922869030
PREACHERS	18824	2.418927922869030
REFEREE	18818	2.418156908868970
GOTHIC	18817	2.418028406535630
CATALYST	18816	2.417899904202280
OOH	18807	2.416743383202180
DIARRHEA	18804	2.416357876202150
IMPUNITY	18799	2.415715364535430
BALI	18793	2.414944350535370
BALLOON	18792	2.414815848202020
FLAVOUR	18788	2.414301838868650
CANDIDACY	18784	2.413787829535270
HORRENDOUS	18781	2.413402322535240
RESPIRATORY	18778	2.413016815535210
SENSELESS	18776	2.412759810868520
ADAPTIVE	18776	2.412759810868520
DOMINICAN	18773	2.412374303868490
HIDEOUS	18770	2.411988796868450
CUMULATIVE	18770	2.411988796868450
CONGO	18760	2.410703773535010
FASHIONED	18756	2.410189764201640
AVID	18756	2.410189764201640
RUG	18755	2.410061261868290
THATCHER	18750	2.409418750201570
CONTEMPLATE	18749	2.409290247868230
BRUTALLY	18744	2.408647736201510
PITS	18743	2.408519233868160
HERESY	18742	2.408390731534820
REMAILING	18741	2.408262229201480
ROVER	18739	2.408005224534790
REACTING	18739	2.408005224534790
MULLAHS	18739	2.408005224534790
DWARF	18739	2.408005224534790
TAILS	18737	2.407748219868100
MASKS	18733	2.407234210534720
SOUNDTRACK	18729	2.406720201201350
SLASH	18726	2.406334694201310
BLINK	18725	2.406206191867970
REACTORS	18723	2.405949187201280
EZEKIEL	18717	2.405178173201220
FREELANCE	18715	2.404921168534530
BETRAY	18714	2.404792666201180
BOOBS	18712	2.404535661534500
DISAPPEARS	18711	2.404407159201150
RENTALS	18708	2.404021652201120
SUPPLEMENTAL	18706	2.403764647534430
REVERSAL	18706	2.403764647534430
MAXIM	18706	2.403764647534430
UBIQUITOUS	18704	2.403507642867740
VOMITING	18703	2.403379140534400
DICTIONARIES	18696	2.402479624200990
YORKER	18686	2.401194600867550
WITHHOLDING	18686	2.401194600867550
SUBSCRIBING	18685	2.401066098534210
CONSTRAINT	18679	2.400295084534140
RESHAPED	18677	2.400038079867450
DRASTIC	18672	2.399395568200730
CHEVY	18671	2.399267065867390
CRUST	18669	2.399010061200700
BIKINI	18667	2.398753056534010
IMPOVERISHED	18662	2.398110544867290
BRAG	18658	2.397596535533920
VOICED	18653	2.396954023867200
TREASURES	18653	2.396954023867200
SHAREHOLDER	18653	2.396954023867200
MIDTERM	18647	2.396183009867130
FORMIDABLE	18647	2.396183009867130
CURRENTS	18647	2.396183009867130
SEMANTIC	18644	2.395797502867100
HARDENED	18639	2.395154991200380
SPOIL	18636	2.394769484200350
DELUXE	18628	2.393741465533590
EXHIBITS	18627	2.393612963200250
NODDED	18625	2.393355958533560
ALLEGES	18615	2.392070935200120
WISELY	18613	2.391813930533430
COMA	18613	2.391813930533430
CPS	18610	2.391428423533400
TANGIBLE	18601	2.390271902533300
RABBITS	18600	2.390143400199960
DICTATED	18599	2.390014897866620
PERCENTAGES	18596	2.389629390866580
BOARDING	18596	2.389629390866580
SPEWED	18595	2.389500888533240
GALACTIC	18592	2.389115381533210
COMBUSTION	18582	2.387830358199770
RIGHTFUL	18580	2.387573353533080
SUBCOMMITTEE	18579	2.387444851199730
ABSOLUTES	18577	2.387187846533050
CANCELLATIONS	18572	2.386545334866330
ARROWS	18570	2.386288330199640
PINKO	18568	2.386031325532950
RODS	18563	2.385388813866230
HUMOROUS	18561	2.385131809199540
SUBORDINATE	18560	2.385003306866200
STRAINS	18559	2.384874804532850
MOTIVATIONS	18559	2.384874804532850
DBMS	18558	2.384746302199510
SOLICITING	18557	2.384617799866160
FINALE	18555	2.384360795199480
EVADE	18545	2.383075771866030
SILVA	18544	2.382947269532690
FURNACE	18542	2.382690264866000
ANARCHIST	18542	2.382690264866000
CENSOR	18541	2.382561762532660
ANTISOCIAL	18539	2.382304757865970
ANTICS	18534	2.381662246199250
EXCHANGED	18530	2.381148236865870
IGNORAMUS	18529	2.381019734532530
TRIO	18523	2.380248720532470
SHORTCOMINGS	18521	2.379991715865780
UTOPIAN	18519	2.379734711199090
UNDERWATER	18515	2.379220701865710
EXPRESSES	18514	2.379092199532370
SIMPLIFY	18513	2.378963697199020
COURTEOUS	18510	2.378578190198990
WESTERNERS	18505	2.377935678532270
ADEPT	18499	2.377164664532210
SKINNER	18498	2.377036162198860
ASPIRATIONS	18496	2.376779157532170
GASP	18494	2.376522152865490
REFRESHING	18493	2.376393650532140
CONSULTED	18491	2.376136645865450
INSURED	18490	2.376008143532110
HEADACHES	18488	2.375751138865420
TRUSTWORTHY	18487	2.375622636532080
SHAKEN	18486	2.375494134198730
APPLAUD	18477	2.374337613198640
FLUIDS	18476	2.374209110865290
DUB	18473	2.373823603865260
GIN	18471	2.373566599198570
DROOLING	18471	2.373566599198570
TWILIGHT	18466	2.372924087531850
MOCKING	18463	2.372538580531820
BOOMING	18461	2.372281575865130
RUNWAY	18459	2.372024571198440
PROPAGATION	18454	2.371382059531720
INSIDERS	18454	2.371382059531720
PROSPER	18453	2.371253557198380
DEMOS	18453	2.371253557198380
GODDAMN	18452	2.371125054865030
METHANE	18447	2.370482543198310
BOOKLET	18445	2.370225538531630
ABANDONING	18442	2.369840031531590
NEGLIGENCE	18440	2.369583026864910
PURGE	18439	2.369454524531560
VALE	18437	2.369197519864870
COUNSELLING	18437	2.369197519864870
PAINTINGS	18432	2.368555008198150
UNIMPORTANT	18429	2.368169501198120
REWRITTEN	18428	2.368040998864780
MOSAIC	18428	2.368040998864780
FRENZY	18425	2.367655491864740
CARDIAC	18424	2.367526989531400
DEVOTE	18420	2.367012980198020
RETRIEVAL	18412	2.365984961531270
SANITARY	18411	2.365856459197930
REPEAL	18411	2.365856459197930
FLOODS	18411	2.365856459197930
WHEELER	18404	2.364956942864520
CREATORS	18403	2.364828440531170
MARE	18399	2.364314431197800
SWEEPSTAKES	18398	2.364185928864450
SAPPHIRE	18398	2.364185928864450
DEGREED	18397	2.364057426531110
QUITTING	18395	2.363800421864420
INCURABLE	18395	2.363800421864420
SUPERIORS	18391	2.363286412531050
SENTIENT	18391	2.363286412531050
EGYPTIANS	18391	2.363286412531050
MERGED	18389	2.363029407864360
VEIN	18379	2.361744384530920
PRIMA	18376	2.361358877530880
CIRCULATING	18373	2.360973370530850
TORE	18370	2.360587863530820
OUTREACH	18370	2.360587863530820
TURTLE	18367	2.360202356530790
PROPHETIC	18366	2.360073854197440
ENLARGED	18362	2.359559844864070
ROCHESTER	18359	2.359174337864040
DUMMIES	18352	2.358274821530630
ACCUMULATE	18349	2.357889314530590
AXIOMS	18345	2.357375305197220
DEVOID	18343	2.357118300530530
EMINENT	18342	2.356989798197190
MOAN	18338	2.356475788863810
FIERY	18334	2.355961779530430
MOLESTED	18332	2.355704774863740
GOB	18332	2.355704774863740
CORNUCOPIA	18329	2.355319267863710
APARTMENTS	18327	2.355062263197020
LEISURE	18324	2.354676756196990
ANTIQUE	18323	2.354548253863650
FATALITIES	18321	2.354291249196960
ENLIGHTEN	18316	2.353648737530240
AROUSED	18315	2.353520235196900
ARISTOTLE	18315	2.353520235196900
PERFORMER	18311	2.353006225863520
COMPLAINS	18310	2.352877723530180
AUTHORIZING	18298	2.351335695530050
WHOMEVER	18297	2.351207193196700
ALLOWANCE	18297	2.351207193196700
SKETCH	18295	2.350950188530010
LINGUISTIC	18295	2.350950188530010
PLYMOUTH	18292	2.350564681529980
DISPOSABLE	18292	2.350564681529980
PARAPHRASE	18289	2.350179174529950
MOZART	18288	2.350050672196610
ENDOWED	18285	2.349665165196570
HANDGUN	18281	2.349151155863200
DIRECTIVES	18277	2.348637146529820
TRACING	18275	2.348380141863130
WITHDRAWING	18272	2.347994634863100
BLUEPRINTS	18271	2.347866132529760
CYPRIOT	18265	2.347095118529690
MONTH'S	18263	2.346838113863000
INTUITION	18258	2.346195602196280
GRANDPA	18254	2.345681592862910
APOLOGISTS	18254	2.345681592862910
PHI	18250	2.345167583529530
CALLERS	18247	2.344782076529500
PUNCHED	18245	2.344525071862810
NEIGHBOURHOOD	18244	2.344396569529470
ELS	18243	2.344268067196120
BELGIAN	18243	2.344268067196120
INFER	18241	2.344011062529430
INJECTED	18238	2.343625555529400
DANGEROUSLY	18238	2.343625555529400
UMBRELLA	18235	2.343240048529370
SUNDAYS	18233	2.342983043862680
SUCKERS	18232	2.342854541529340
PETERS	18228	2.342340532195960
CARNAGE	18227	2.342212029862620
CARDIOVASCULAR	18226	2.342083527529270
RULINGS	18224	2.341826522862580
PUDDING	18224	2.341826522862580
TRIVIA	18223	2.341698020529240
SHORTCUT	18214	2.340541499529140
GESTAPO	18213	2.340412997195800
OFFENDS	18208	2.339770485529080
LAT	18205	2.339384978529050
BOLSTER	18202	2.338999471529010
LAUDERDALE	18201	2.338870969195670
SUBTRACT	18198	2.338485462195640
SUBSTITUTED	18198	2.338485462195640
ABSURDITY	18196	2.338228457528950
WILLFUL	18194	2.337971452862260
UNDO	18194	2.337971452862260
DEMONIC	18194	2.337971452862260
BASELESS	18194	2.337971452862260
ENVIRONMENTALISTS	18192	2.337714448195570
SAVOIR	18190	2.337457443528890
DEPENDENCIES	18187	2.337071936528850
INTRODUCTORY	18182	2.336429424862130
OBEDIENT	18179	2.336043917862100
COMPETITIONS	18175	2.335529908528720
COERCION	18171	2.335015899195350
REPRODUCED	18168	2.334630392195320
NIBBLED	18167	2.334501889861970
KNOLL	18165	2.334244885195280
CENSURE	18165	2.334244885195280
AIDING	18161	2.333730875861910
REGISTERING	18158	2.333345368861870
MUSTER	18158	2.333345368861870
SOCIETAL	18157	2.333216866528530
COMMODORE	18155	2.332959861861840
FOREFRONT	18152	2.332574354861810
TRANSACTIONAL	18151	2.332445852528470
SOUTHEASTERN	18147	2.331931843195090
LOR	18147	2.331931843195090
LSD	18145	2.331674838528400
MOULDED	18136	2.330518317528300
MAIDEN	18136	2.330518317528300
IBID	18135	2.330389815194960
IMPERIALIST	18131	2.329875805861580
ENTREPRENEURS	18129	2.329618801194900
LATINOS	18127	2.329361796528210
SKATE	18124	2.328976289528180
CLICKS	18123	2.328847787194830
OUTWARD	18119	2.328333777861460
DEBACLE	18119	2.328333777861460
OVERLAP	18115	2.327819768528080
FOOLING	18112	2.327434261528050
PILLOW	18110	2.327177256861360
CIRCUMCISED	18108	2.326920252194670
SIBLINGS	18107	2.326791749861330
RESEMBLES	18106	2.326663247527980
COUNTRYSIDE	18104	2.326406242861290
POETIC	18100	2.325892233527920
AURA	18099	2.325763731194570
ALGERIA	18097	2.325506726527890
INTIMIDATING	18096	2.325378224194540
SUPPER	18095	2.325249721861200
